Date,SPY,FXE,EWJ,GLD,QQQ,SHV,DBA,USO,XBI,ILF,GAF,EPP,FEZ,Mkt-RF,SMB,HML,RF
2011-02-04,113.22524299999999,135.071625,41.278168,131.66000400000001,52.946831,108.48645800000001,34.32,37.34,19.749222,43.461346,59.356121,35.488009999999996,31.609007000000002,0.29,0.09,-0.56,0.001
2011-02-07,113.933167,135.051636,41.241795,131.679993,53.19596899999999,108.506157,34.41,36.66,19.698826,43.334587,59.112362,35.458344,31.765902,0.7,0.27,0.59,0.001
2011-02-08,114.45114099999999,135.510651,41.496371999999994,133.139999,53.5466,108.506157,34.389998999999996,36.639998999999996,19.752367,43.714863,59.63829,35.49543,32.079731,0.48,0.23,0.0,0.001
2011-02-09,114.192177,136.49855,41.205425,133.070007,53.454330000000006,108.516029,34.740002000000004,36.5,19.557081,42.683890999999996,58.603127,35.050434,32.150337,-0.31,-0.2,-0.09,0.001
2011-02-10,114.235352,135.141418,41.169059999999995,132.850006,53.537376,108.516029,34.959998999999996,36.540001000000004,19.689370999999998,42.658543,58.077202,34.842777000000005,31.812986,0.12,0.35,-0.3,0.001
2011-02-11,114.91736599999999,134.68241899999998,41.205425,132.320007,53.924918999999996,108.506157,34.830002,36.049999,19.661023999999998,43.292332,58.828529,34.916934999999995,31.750221000000003,0.67,0.42,0.51,0.001
2011-02-14,115.193642,134.05375700000002,41.569111,132.949997,54.05410799999999,108.516029,34.84,35.880001,19.81222,43.427544,58.878616,35.028187,31.483461,0.3,0.22,-0.15,0.001
2011-02-15,114.83099399999999,134.00389099999998,41.278168,133.970001,53.980286,108.496323,34.41,35.389998999999996,19.815363,43.579659,58.686623,34.790863,31.491325,-0.38,-0.37,0.3,0.001
2011-02-16,115.55624399999999,134.882004,41.860054,134.100006,54.330932999999995,108.516029,34.630001,35.529999,19.925608,44.086689,59.104019,35.146846999999994,32.087565999999995,0.68,0.38,0.26,0.001
2011-02-17,115.901573,135.241226,42.22374,135.03999299999998,54.312481000000005,108.525848,35.240002000000004,36.060001,19.982307000000002,44.34021,59.972214,35.347091999999996,32.275871,0.37,0.38,0.21,0.001
2011-02-18,116.14328799999998,136.029556,42.18737,135.41000400000001,54.192513,108.496323,34.91,36.360001000000004,19.91301,44.61063,60.180901,35.354510999999995,32.432766,0.12,-0.14,-0.03,0.001
2011-02-22,113.812302,135.69026200000002,41.023586,136.28999299999998,52.623856,108.506157,34.18,38.490002000000004,19.424785999999997,43.165577,58.636513,34.071453000000005,31.193196999999998,-2.19,-0.53,-0.35,0.001
2011-02-23,113.112999,136.618286,41.096321,137.509995,52.190178,108.48645800000001,34.279999,39.799999,19.276749,43.419098,59.053936,34.190121000000005,31.350098,-0.78,-1.18,0.4,0.001
2011-02-24,113.035316,137.177078,40.987213,136.479996,52.467003000000005,108.496323,34.009997999999996,38.970001,19.386992000000003,43.410637,58.778439,34.197540000000004,31.373641999999997,0.04,0.72,-0.32,0.001
2011-02-25,114.24398000000001,136.688126,41.532742,137.380005,53.19596899999999,108.516029,34.709998999999996,39.68,19.676775,43.850071,59.830292,34.946598,31.718834,1.22,1.01,0.22,0.001
2011-02-28,114.951889,137.137192,41.932784999999996,137.66000400000001,53.30669399999999,108.506157,34.970001,39.189999,19.708265,44.128944,60.38126,35.028187,32.134646999999994,0.42,-0.45,0.27,0.001
2011-03-01,113.035316,136.868744,41.860054,140.029999,52.44854,108.49533799999999,34.619999,40.48,19.585434,43.562752,59.220894,34.464531,31.514858,-1.58,-0.3,-0.06,0.0
2011-03-02,113.277054,137.796753,41.496371999999994,139.919998,52.725368,108.49533799999999,34.950001,41.389998999999996,19.818514,44.221905,60.940582,34.798271,31.718834,0.28,0.33,-0.23,0.0
2011-03-03,115.22815700000001,138.744751,41.896427,138.08999599999999,53.768066000000005,108.49533799999999,35.439999,41.18,19.793318,44.990906,61.274509,35.117176,32.252323,1.76,0.45,-0.04,0.0
2011-03-04,114.36484499999999,138.984268,41.60548,139.350006,53.49124499999999,108.49533799999999,35.299999,42.330002,19.755522,44.906399,60.589962,34.931763000000004,31.773756,-0.67,0.3,-0.53,0.0
2011-03-07,113.46696499999999,138.884445,40.805378000000005,139.720001,52.771496,108.49533799999999,35.279999,42.369999,19.733473,44.052887,60.573269,34.516449,31.57762,-0.96,-0.72,0.12,0.0
2011-03-08,114.45978500000001,138.126068,40.987213,139.360001,52.983723,108.49533799999999,35.27,42.310001,19.998054999999997,43.993728999999995,61.040764,34.991104,31.648224,0.97,0.46,0.67,0.0
2011-03-09,114.29578400000001,138.17598,40.987213,139.41000400000001,52.623856,108.53472099999999,35.060001,42.049999,20.051598000000002,44.019077,61.032402,34.82053,31.507004,-0.17,-0.26,0.32,0.0
2011-03-10,112.180641,137.038391,39.968903000000005,137.770004,51.802624,108.54458600000001,34.169998,41.400002,19.783870999999998,42.827557,59.129063,33.856373,30.832311999999998,-1.93,-0.74,-0.31,0.0
2011-03-11,112.95761100000001,138.17598,39.314262,138.220001,52.125587,108.53472099999999,33.990002000000004,40.689999,19.897257,43.266983,60.256027,34.160454,31.020594,0.69,-0.34,0.14,0.0
2011-03-14,112.275604,139.143936,36.550270000000005,138.860001,51.941044,108.54458600000001,33.68,40.91,19.818514,43.613457000000004,60.556568,33.811882000000004,30.855846000000003,-0.59,0.1,-0.4,0.0
2011-03-15,110.989227,139.113968,36.477528,136.270004,51.202835,108.53472099999999,32.139998999999996,39.389998999999996,19.648424,43.131771,58.978798,32.869987,30.118382,-1.05,0.27,-0.14,0.0
2011-03-16,108.934509,138.026306,35.131896999999995,136.240005,49.966377,108.51503000000001,32.189999,39.68,19.459438000000002,42.117695,57.367622,32.12833,28.925888,-1.77,0.64,-0.07,0.0
2011-03-17,110.376274,139.33351100000002,36.732113,136.970001,50.427746,108.51503000000001,33.41,40.689999,19.475189,42.202213,57.209011,32.424991999999996,30.03993,1.12,-0.82,0.58,0.0
2011-03-18,110.777748,140.840302,37.714054,138.369995,50.314083000000004,108.54458600000001,33.66,40.970001,19.563387,42.641636,57.442741,33.077644,30.49045,0.49,0.58,0.23,0.0
2011-03-21,112.494522,141.339233,38.805119,139.139999,51.284328,108.53472099999999,33.900002,41.130001,19.683073,43.123321999999995,58.619823,33.863792,31.457523,1.58,0.96,-0.26,0.0
2011-03-22,112.10434,141.09973100000002,38.659641,139.050003,51.19194,108.51503000000001,33.950001,41.93,19.563387,43.655712,59.154102,33.856373,31.308134000000003,-0.34,-0.09,-0.04,0.0
2011-03-23,112.42518600000001,140.161743,38.44141,140.33999599999999,51.478378,108.54458600000001,33.599998,42.110001000000004,19.557081,44.069790000000005,60.281071,34.204948,31.190201000000002,0.31,0.16,-0.39,0.0
2011-03-24,113.500336,140.830322,38.51416,139.220001,52.393177,108.524887,33.93,42.049999,19.916157000000002,44.374012,60.414658,34.761196000000005,31.984308000000002,0.96,-0.11,-0.42,0.0
2011-03-25,113.847183,139.872345,37.568584,139.259995,52.522549,108.53472099999999,34.150002,42.18,19.972858,44.196540999999996,60.556568,34.82053,31.630501000000002,0.41,0.43,-0.04,0.0
2011-03-28,113.569725,140.061981,37.495853000000004,138.53999299999998,52.236098999999996,108.53472099999999,33.790001000000004,41.419998,19.953957,43.866974,60.523174,34.687027,31.575459999999996,-0.35,0.05,-0.18,0.0
2011-03-29,114.332748,140.19168100000002,37.423119,138.21000700000002,52.744319999999995,108.51503000000001,33.740002000000004,41.830002,20.306735999999997,44.213448,61.650154,35.183937,31.756294,0.74,0.26,-0.19,0.0
2011-03-30,115.121796,140.391266,38.005005,138.669998,52.993793000000004,108.51503000000001,33.66,41.66,20.798101000000003,44.881039,62.868965,35.673428,32.11797,0.79,0.43,0.08,0.0
2011-03-31,114.96570600000001,140.860245,37.532222999999995,139.860001,53.067730000000005,108.524887,34.23,42.599998,21.031181,45.455688,62.743748,35.829166,32.007884999999995,-0.11,0.59,-0.31,0.0
2011-04-01,115.451256,141.359207,37.45948,139.199997,53.095455,108.55442,34.330002,43.169998,21.172933999999998,46.14864,64.004303,36.222248,32.479633,0.52,-0.1,0.24,0.0
2011-04-04,115.546654,141.32926899999998,36.950314,139.83999599999999,52.919891,108.544579,34.52,43.259997999999996,21.191826000000002,46.351444,63.937511,36.340912,32.448192999999996,0.09,0.25,-0.11,0.0
2011-04-05,115.529327,141.369171,36.222946,142.050003,52.78128100000001,108.51503799999999,34.540001000000004,43.099998,21.516254,46.427498,64.046043,36.348316,32.448192999999996,0.08,0.47,-0.2,0.0
2011-04-06,115.89348600000001,142.436905,35.895638,142.380005,52.910644999999995,108.524879,34.310001,43.369999,21.54775,46.224689,65.239815,36.837814,32.974971999999994,0.21,-0.2,0.6,0.0
2011-04-07,115.598679,142.16748,35.604687,142.509995,52.87366899999999,108.55442,34.27,43.990002000000004,21.478460000000002,46.224689,65.131287,36.741398,32.880619,-0.2,-0.21,-0.16,0.0
2011-04-08,115.19981399999999,143.694214,36.295689,143.66000400000001,52.624191,108.544579,34.400002,45.150002,21.491058,46.275394,65.206413,37.089973,33.155796,-0.47,-0.56,-0.27,0.0
2011-04-11,114.853012,143.404846,36.041111,142.639999,52.448612,108.534737,34.25,43.639998999999996,21.497356,45.759903,64.071083,36.971309999999995,33.085029999999996,-0.39,-0.65,-0.11,0.0
2011-04-12,113.99456799999999,143.893814,36.11385,141.610001,52.088242,108.564255,33.73,42.299999,21.469013,44.864143,63.43663,36.385414000000004,32.927792,-0.84,-0.66,0.03,0.0
2011-04-13,113.985924,143.584442,36.259322999999995,141.899994,52.531783999999995,108.564255,33.919998,42.75,21.639098999999998,44.635979,62.326355,36.682064000000004,32.872761,0.11,0.15,-0.68,0.0
2011-04-14,114.072617,144.083374,36.513892999999996,143.809998,52.439388,108.57408899999999,33.990002000000004,43.279999,22.004478,44.796532,62.235359,36.919399,32.849163,0.0,0.37,-0.35,0.0
2011-04-15,114.488808,143.384903,36.477528,145.050003,52.346973,108.55442,33.889998999999996,43.709998999999996,22.476944,44.965548999999996,62.293041,36.852641999999996,32.558246999999994,0.44,0.58,-0.06,0.0
2011-04-18,113.205528,141.45898400000002,36.368423,145.929993,51.977364,108.564255,33.990002000000004,42.880001,22.253313000000002,44.010632,60.731888,36.266746999999995,31.520424,-1.15,-0.39,-0.34,0.0
2011-04-19,113.855843,142.446899,36.477528,145.929993,52.300774,108.583954,34.32,42.950001,22.067470999999998,44.830338,61.558327,36.407654,31.787747999999997,0.5,-0.35,-0.16,0.0
2011-04-20,115.407944,144.263031,37.02306,146.5,53.483546999999994,108.57408899999999,34.330002,44.220001,22.498991,45.464134,62.727062,37.238312,32.817726,1.45,0.61,-0.61,0.0
2011-04-21,115.997528,144.702057,37.16853,146.740005,53.908606999999996,108.59378799999999,34.419998,44.57,22.678534,45.700759999999995,63.787247,37.62397,33.092898999999996,0.56,0.32,-0.06,0.0
2011-04-25,115.876144,144.961533,37.132164,146.869995,54.047222,108.544579,34.259997999999996,44.529999,22.55254,45.582439,63.594414,37.520138,33.085029999999996,-0.16,-0.06,-0.04,0.0
2011-04-26,116.873291,145.55029299999998,37.16853,146.380005,54.352154000000006,108.55442,34.139998999999996,44.48,22.848623,45.937363,64.238052,37.720379,33.556789,0.89,0.15,-0.03,0.0
2011-04-27,117.636299,147.09697,37.241261,149.199997,54.721759999999996,108.583954,34.09,45.02,23.475428,45.565536,64.981018,37.750046000000005,34.405926,0.66,-0.08,-0.23,0.0
2011-04-28,118.01781499999998,147.336487,38.223217,149.820007,54.63860699999999,108.55442,33.700001,44.830002,23.538427,45.100758,65.131287,37.764874,34.578903000000004,0.32,-0.14,0.12,0.0
2011-04-29,118.295273,147.2267,38.295944,152.369995,54.5924,108.583954,34.060001,45.150002,23.242342,45.776806,66.124695,37.497887,34.618217,0.29,0.21,-0.05,0.0
2011-05-02,118.113174,147.46726999999998,38.405052000000005,150.41000400000001,54.490756999999995,108.56326299999999,33.900002,44.93,23.333689,45.278221,66.158089,37.475632,34.594623999999996,-0.28,-0.9,-0.14,0.0
2011-05-03,117.688347,147.46726999999998,38.405052000000005,149.880005,54.232029000000004,108.58296999999999,33.720001,44.080002,23.122654,44.390907,64.346558,36.926819,34.508140999999995,-0.5,-1.01,0.44,0.0
2011-05-04,116.907959,147.447281,38.332314000000004,147.729996,54.148861,108.592804,33.18,43.259997999999996,22.807676,43.520493,63.403233,36.073917,34.130736999999996,-0.74,-0.55,-0.15,0.0
2011-05-05,115.850121,144.422897,38.041378,143.470001,53.853156999999996,108.58296999999999,32.380001,39.32,22.372999,43.157127,61.524925,35.628921999999996,33.116482,-0.82,0.51,-0.33,0.0
2011-05-06,116.36168700000002,142.73599199999998,38.259586,145.300003,54.02874,108.592804,32.419998,38.869999,22.769875,43.68951,62.5434,36.222248,32.778403999999995,0.46,0.04,-0.17,0.0
2011-05-09,116.81258400000002,142.686081,38.405052000000005,147.380005,54.232029000000004,108.543602,32.939999,40.869999,23.195097,43.858523999999996,62.276257,36.578232,32.691921,0.55,0.67,-0.43,0.0
2011-05-10,117.809715,143.175186,38.586899,147.899994,54.694042,108.57311200000001,33.09,41.080002,23.333689,44.272602,62.443222,36.889728999999996,33.258015,0.86,0.66,0.23,0.0
2011-05-11,116.569801,141.228806,37.932259,146.53999299999998,54.2967,108.543602,32.41,39.349998,23.081705,43.283882,61.057457,36.162914,32.573982,-1.09,-0.62,-0.43,0.0
2011-05-12,117.124748,141.57814,38.041378,146.58999599999999,54.620121,108.553444,32.439999,39.279999,23.406129999999997,43.250084,61.065804,35.992336,32.644745,0.52,0.36,-0.43,0.0
2011-05-13,116.22296899999999,140.26058999999998,37.241261,145.630005,53.973286,108.592804,32.139998999999996,39.439999,23.270691,42.565575,59.604973,35.591831,32.015755,-0.88,-0.46,-0.32,0.0
2011-05-16,115.485947,140.99923700000002,37.02306,145.369995,53.04002,108.543602,32.040001000000004,38.509997999999996,22.949415,42.497974,60.272747,35.554759999999995,31.992163,-0.76,-1.0,0.44,0.0
2011-05-17,115.46861299999999,141.428421,37.059418,144.740005,53.18786600000001,108.58296999999999,32.450001,38.549999,22.980913,42.835999,60.589962,35.784672,32.039336999999996,-0.11,-0.48,0.12,0.0
2011-05-18,116.50045800000001,141.58813500000002,37.350376000000004,145.600006,53.631397,108.56326299999999,33.07,39.5,23.314789,43.097972999999996,61.282848,36.10358,32.267357000000004,1.02,0.68,-0.3,0.0
2011-05-19,116.77789299999999,142.296829,36.804848,145.649994,53.78848299999999,108.56326299999999,32.68,39.07,23.185644,42.869803999999995,61.700253,36.429905,32.511082,0.22,-0.03,-0.12,0.0
2011-05-20,115.850121,140.769669,36.404793,147.490005,53.381912,108.543602,32.509997999999996,39.470001,23.286445999999998,42.945865999999995,61.600075,36.00716,31.764156,-0.73,0.08,-0.21,0.0
2011-05-23,114.506165,139.681671,35.859261,147.830002,52.596462,108.57311200000001,32.139998999999996,38.470001,23.034451,42.421928,59.321056,34.946598,31.040809999999997,-1.29,-0.53,0.01,0.0
2011-05-24,114.410774,140.280548,36.295689,148.58999599999999,52.273052,108.553444,32.119999,39.279999,22.795074,42.996567,60.281071,35.206184,31.111588,-0.14,-0.29,-0.01,0.0
2011-05-25,114.792305,140.070923,36.368423,148.580002,52.476344999999995,108.57311200000001,32.599998,39.93,23.147848,42.835999,60.406296,35.161685999999996,31.35531,0.45,1.02,-0.36,0.0
2011-05-26,115.321205,140.589981,36.695744,148.220001,52.799758999999995,108.56326299999999,32.799999,39.599998,23.349438,43.571205,61.332935,35.658588,31.481108000000003,0.52,0.66,-0.15,0.0
2011-05-27,115.76342,142.087219,36.695744,149.699997,53.067730000000005,108.58296999999999,32.830002,39.709998999999996,23.525826000000002,44.019077,61.558327,35.970078,31.795609999999996,0.49,0.18,0.23,0.0
2011-05-31,116.968643,143.115341,37.350376000000004,149.639999,53.927096999999996,108.57311200000001,32.73,40.5,23.699064,44.264148999999996,63.261322,36.392821999999995,32.754822,1.04,0.42,-0.06,0.0
2011-06-01,114.34141499999998,142.591125,36.877583,149.91000400000001,52.753551,108.572128,32.290001000000004,39.52,23.103745999999997,43.343037,62.464928,35.554759999999995,31.709114000000003,-2.33,-0.75,-0.25,0.0
2011-06-02,114.220024,144.118744,36.913952,149.5,52.864437,108.572128,32.77,39.68,23.289593,43.816265,63.319771,35.643764000000004,32.023628,-0.1,-0.03,0.12,0.0
2011-06-03,113.08413700000001,145.51663200000002,36.586632,150.220001,52.069771,108.572128,32.939999,39.66,22.962010999999997,43.655712,62.802189,35.347091999999996,32.275215,-1.1,-0.55,0.18,0.0
2011-06-06,111.88758899999999,144.827698,36.222946,150.479996,51.644718,108.55246000000001,32.259997999999996,39.0,22.476944,42.548683000000004,61.374676,35.102352,31.599052,-1.18,-0.27,-0.33,0.0
2011-06-07,111.81822199999999,146.015854,36.513892999999996,150.419998,51.552303,108.55246000000001,32.470001,39.049999,22.795074,42.785301000000004,62.685307,35.317425,32.055065,-0.04,0.31,-0.12,0.0
2011-06-08,111.34999099999999,144.917542,36.477528,149.809998,51.18269,108.542603,32.84,39.849998,22.798223,42.514885,62.426517,34.783446999999995,31.575459999999996,-0.54,-0.73,0.04,0.0
2011-06-09,112.19973,144.308487,36.732113,150.559998,51.275085,108.542603,33.150002,40.139998999999996,22.776173,42.810646000000006,62.351398,35.258095000000004,32.031479,0.75,-0.07,0.02,0.0
2011-06-10,110.638977,142.57113600000002,36.368423,149.240005,50.489662,108.55246000000001,32.830002,39.07,22.306864,42.134605,61.666855,34.471951000000004,30.985773,-1.37,-0.24,0.44,0.0
2011-06-13,110.7257,143.34996,36.368423,147.770004,50.489662,108.532753,32.849998,38.259997999999996,22.180864,42.109253,61.2244,34.568356,31.08012,0.01,-0.55,0.37,0.0
2011-06-14,112.130379,143.69941699999998,37.095783000000004,148.669998,51.136482,108.542603,32.759997999999996,39.099998,22.347803,42.641636,61.933983,35.287762,31.858496000000002,1.36,1.05,-0.38,0.0
2011-06-15,110.136086,140.943649,36.368423,149.119995,50.166247999999996,108.55246000000001,32.299999,37.580002,22.117867999999998,42.100796,60.272747,34.420033000000004,30.443268,-1.72,-0.02,-0.15,0.0
2011-06-16,110.378883,141.06346100000002,36.259322999999995,148.970001,49.972195,108.56228600000001,32.150002,37.419998,22.086374,41.585312,59.788559,34.108540000000005,30.466856,0.12,-0.08,0.43,0.0
2011-06-17,110.70826699999999,142.32153300000002,36.368423,149.940002,49.815678000000005,108.56228600000001,32.240002000000004,36.630001,21.872183,41.813484,60.875153,34.390366,31.387213,0.25,-0.39,0.65,0.0
2011-06-20,111.274643,142.251633,36.404793,150.029999,50.074985999999996,108.572128,32.369999,36.720001,22.020226,42.067001,60.858376,34.175289,31.176924,0.58,0.38,-0.08,0.0
2011-06-21,112.79956100000001,143.29003899999998,37.02306,150.759995,51.149288,108.581985,32.810001,36.790001000000004,22.391899,42.507957,61.9324,34.768603999999996,32.074631,1.52,0.95,-0.39,0.0
2011-06-22,112.119881,142.82076999999998,36.979034000000006,150.990005,50.778843,108.581985,32.259997999999996,37.099998,22.259607,42.490798999999996,61.124367,34.446819,31.654078000000002,-0.62,-0.09,0.07,0.0
2011-06-23,111.79749299999999,141.882217,36.905659,148.33999599999999,51.251148,108.581985,32.220001,36.009997999999996,22.410795,42.26775,60.2878,34.311172,31.120317,-0.14,0.64,-0.83,0.0
2011-06-24,110.49913000000001,141.103409,37.125774,146.259995,50.362083,108.56228600000001,31.93,35.810001,22.269054,42.07901,59.473892,34.070026,30.416719,-1.1,0.45,0.13,0.0
2011-06-27,111.48376499999999,142.061935,36.942352,145.729996,51.167801000000004,108.55246000000001,31.790001,35.639998999999996,22.464342000000002,42.456482,60.145161,34.175526,30.92622,0.89,0.04,-0.05,0.0
2011-06-28,112.93899499999999,142.880676,37.382568,146.240005,51.927227,108.56228600000001,32.380001,36.419998,22.990362,43.365826,61.042961,34.672901,31.443813000000002,1.36,0.41,-0.53,0.0
2011-06-29,113.90621200000001,143.5896,37.969551,147.179993,52.140228,108.581985,32.540001000000004,37.23,23.084857999999997,43.974926,61.647099,35.170269,32.139324,0.77,-0.69,0.66,0.0
2011-06-30,114.99542199999999,144.258545,38.263023,146.0,52.834805,108.591812,31.74,37.240002000000004,23.02816,44.28376,62.7463,35.878654,32.834846,0.99,0.17,-0.25,0.0
2011-07-01,116.69461799999999,144.574203,38.593201,144.929993,53.631268000000006,108.589867,32.16,37.150002,23.295889000000003,44.90144,62.91412,36.180088,33.303917,1.45,-0.03,0.14,0.0
2011-07-05,116.598747,143.515396,38.666569,147.630005,53.899837,108.589867,32.540001000000004,37.959998999999996,23.321089,44.686958000000004,63.425945,35.652576,32.648834,-0.08,0.21,-0.84,0.0
2011-07-06,116.73818200000001,142.386703,38.886684,148.91000400000001,54.075798,108.599701,32.330002,37.889998999999996,23.459682,44.35239,62.989639,35.479248,32.244465000000005,0.18,0.42,-0.56,0.0
2011-07-07,117.94937900000001,142.806244,39.143485999999996,149.149994,54.816692,108.580017,32.700001,38.610001000000004,23.689615,44.489658,63.853886,36.006763,32.511353,1.1,0.48,0.09,0.0
2011-07-08,117.112885,141.877304,38.813309000000004,150.25,54.668514,108.57016000000002,32.639998999999996,37.799999,23.755755999999998,43.949184,63.147373,35.810829,31.597488000000002,-0.67,-0.01,-0.42,0.0
2011-07-11,114.99542199999999,139.410126,38.336399,151.58999599999999,53.677578000000004,108.57016000000002,32.509997999999996,37.290001000000004,23.242342,42.722424,61.152054,34.838692,30.028522,-1.91,-0.14,-0.28,0.0
2011-07-12,114.49871100000001,139.030548,38.446457,152.770004,53.270088,108.560318,32.759997999999996,37.93,23.223444,42.490798999999996,61.2024,34.476963,29.721199,-0.45,0.05,0.45,0.0
2011-07-13,114.88213300000001,140.698639,39.180172,154.139999,53.492352000000004,108.57016000000002,33.299999,38.349998,23.459682,43.108459,62.37709,34.974342,30.319670000000002,0.45,0.57,-0.12,0.0
2011-07-14,114.08918,140.60876499999998,38.813309000000004,154.53999299999998,52.871849,108.580017,32.93,37.549999,23.371485,42.567997,61.856876,34.61261,30.044698999999998,-0.82,-0.8,0.12,0.0
2011-07-15,114.751442,140.788544,39.106804,155.199997,53.575699,108.57016000000002,32.82,38.130001,23.387235999999998,42.731003,62.083431,34.597546,30.036609999999996,0.58,0.11,-0.52,0.0
2011-07-18,113.810356,140.42893999999998,38.629883,156.570007,53.288601,108.57016000000002,32.610001000000004,37.59,23.047051999999997,42.293476,61.319855,34.190601,29.454313,-0.94,-0.59,-0.37,0.0
2011-07-19,115.65765400000001,140.698639,39.106804,154.66000400000001,54.501816000000005,108.57016000000002,32.810001,38.25,23.484879,42.799633,61.912251,34.944195,29.988081,1.72,0.57,-0.67,0.0
2011-07-20,115.587921,141.557663,39.510338,156.020004,54.270283,108.550476,32.709998999999996,38.400002,23.125799,42.585163,61.638725,35.313457,30.570379,-0.1,-0.3,0.73,0.0
2011-07-21,117.19130700000001,143.055939,39.840508,154.830002,54.631474,108.550476,32.59,38.720001,23.513223999999997,43.237152,62.679169,35.863586,31.694519,1.29,-0.35,1.06,0.0
2011-07-22,117.26970700000001,142.986023,39.913883,156.119995,55.196392,108.540649,32.810001,38.93,23.796709,43.245723999999996,62.578476,36.021832,31.613651,0.1,-0.1,-0.74,0.0
2011-07-25,116.616188,143.035965,39.767143,157.33999599999999,55.085269999999994,108.57016000000002,32.509997999999996,38.68,23.188795000000002,43.245723999999996,62.393875,35.660114,31.241636,-0.68,-0.58,0.09,0.0
2011-07-26,116.18049599999999,144.444351,39.840508,157.770004,55.224185999999996,108.53076899999999,32.779999,38.810001,22.914768,43.202835,62.8302,35.976624,31.492332,-0.47,-0.38,0.15,0.0
2011-07-27,113.801651,143.06591799999998,39.180172,157.190002,53.797966,108.550476,32.720001,37.970001,22.234406,42.473637,61.865265,35.501858,30.449070000000003,-2.16,-0.81,0.43,0.0
2011-07-28,113.47052,142.376709,39.106804,157.320007,53.89058299999999,108.52091999999999,32.509997999999996,37.91,22.26276,42.439312,61.579983,35.547073,30.263044,-0.31,0.15,-0.12,0.0
2011-07-29,112.694984,142.976028,39.290226000000004,158.28999299999998,53.714622,108.53076899999999,32.25,37.419998,22.410795,42.490798999999996,61.965954,35.313457,30.303493,-0.56,0.23,0.11,0.0
2011-08-01,112.215736,141.878983,38.923359000000005,157.720001,53.464560999999996,108.515976,32.540001000000004,37.200001,22.117867999999998,42.559425,61.772968,35.479248,29.454313,-0.4,-0.18,0.21,0.0
2011-08-02,109.3489,141.40936299999998,38.593201,161.520004,52.112431,108.57510400000001,32.810001,36.400002,21.289469,41.143917,60.824799,34.476963,28.459558,-2.68,-0.49,0.15,0.0
2011-08-03,109.941483,142.498444,38.666569,161.490005,52.612549,108.58490800000001,32.650002,35.860001000000004,21.172933999999998,40.783615000000005,61.680676,34.213207000000004,28.718360999999998,0.58,0.27,-0.33,0.0
2011-08-04,104.791611,140.540115,36.318690999999994,160.639999,50.167606,108.58490800000001,32.009997999999996,33.73,19.034212,38.407284000000004,62.494576,32.103142,26.413446,-5.04,-0.83,0.31,0.0
2011-08-05,104.634781,142.12875400000001,36.648861,161.75,49.852715,108.58490800000001,32.200001,33.950001,18.810581,38.390125,58.156536,31.673588,27.505255,-0.36,-1.23,-0.46,0.0
2011-08-08,97.82061800000001,141.439346,34.887959,167.119995,46.852112,108.565224,31.35,31.51,17.437275,34.958607,53.415745,29.314840000000004,25.176075,-6.97,-1.45,-1.56,0.0
2011-08-09,102.369186,142.698273,36.685543,168.610001,49.111828,108.60463,31.67,31.620001000000002,18.668837,36.983204,55.177811,31.711273,26.429628000000005,4.97,0.93,0.66,0.0
2011-08-10,97.84674100000001,141.159592,34.998013,174.580002,47.102158,108.57510400000001,31.360001,31.780001000000002,17.758551,35.747849,53.701031,30.098581,24.165155,-4.3,-0.55,-1.49,0.0
2011-08-11,102.238472,141.599213,36.318690999999994,170.75,49.176655,108.58490800000001,32.209998999999996,33.299999,18.4452,37.712399,57.812515,31.764022999999998,25.362085,4.72,0.32,0.61,0.0
2011-08-12,102.926865,141.83902,35.988525,169.970001,49.611938,108.57510400000001,32.310001,33.23,18.870426000000002,38.012661,57.233551,31.884602,26.235527,0.54,-0.19,-1.48,0.0
2011-08-15,105.105324,143.717407,36.428757,171.800003,50.343575,108.57510400000001,32.610001000000004,34.220001,19.626382999999997,38.990643,58.450222,33.097881,26.939133,2.25,0.44,0.99,0.0
2011-08-16,104.207764,143.407669,36.135265000000004,173.919998,49.917545000000004,108.58490800000001,32.860001000000004,33.830002,19.465742000000002,38.716118,56.889534,32.412121,26.405361,-1.07,-0.79,-0.1,0.0
2011-08-17,104.277489,143.687424,36.171946999999996,174.419998,49.621196999999995,108.58490800000001,33.169998,34.009997999999996,19.339743,39.316643,58.022285,32.894409,26.591372999999997,-0.01,-0.33,0.71,0.0
2011-08-18,99.781204,142.708267,34.924648,177.720001,47.185513,108.58490800000001,32.720001,31.719998999999998,18.357006,37.540821,55.177811,31.409836,25.119469,-4.65,-1.02,0.58,0.0
2011-08-19,98.151726,143.277771,34.594479,179.949997,46.333488,108.60463,33.09,32.119999,18.369612,37.231991,55.236546,31.055645000000002,24.48056,-1.55,0.16,-0.37,0.0
2011-08-22,98.230164,142.988022,34.667835,184.58999599999999,46.500195,108.60463,33.299999,32.720001,18.101875,37.446461,56.386086,31.131002000000002,24.844498,-0.03,0.08,-0.81,0.0
2011-08-23,101.462967,143.76736499999998,35.32819,177.669998,48.41724,108.60463,33.810001,33.419998,18.927128,38.535965000000004,56.889534,32.479939,25.806898,3.6,1.24,-0.8,0.0
2011-08-24,102.892036,143.527557,34.924648,171.649994,48.796946999999996,108.60463,33.349998,33.080002,18.946022,38.278595,56.656689,32.291546000000004,25.944382,1.35,-0.15,0.96,0.0
